,date,categoria_indice,indice,ponderador,indice_ajustado
199,2024-03-08,Leche/ productos lacteos/ huevos y alimentos vegetales,95.23912397779071,0.0748,7.123886473538746
200,2024-03-08,informatica,113.78672913179592,0.0203,2.309870601375457
201,2024-03-08,celulares y pequenos electrodomesticos,103.14121223964104,0.0338,3.486172973699867
202,2024-03-08,libreria,112.21058888596738,0.0162,1.8178115399526715
203,2024-03-08,Frutas,111.58365286223886,0.0251,2.8007496868421957
204,2024-03-08,Bebidas alcoholicas y tabaco,127.0752487176812,0.0619,7.865957895624466
205,2024-03-08,Verduras/ tuberculos y legumbres,76.70381934837886,0.0544,4.17268777255181
206,2024-03-09,Frutas,106.51951535509913,0.0251,2.673639835412988
207,2024-03-09,Pan / pastas y cereales,83.65945504292142,0.0971,8.12333308466767
208,2024-03-09,Verduras/ tuberculos y legumbres,154.05124811913004,0.0544,8.380387897680674
209,2024-03-09,libreria,112.21058888596738,0.0162,1.8178115399526715
210,2024-03-09,Alquileres,99.23948264067651,0.084,8.336116541816828
211,2024-03-09,Calzado,100.0,0.0466,4.66
212,2024-03-09,farmacia,48.48015225666123,0.0162,0.7853784665579119
213,2024-03-09,cuidado oral,61.65085388994307,0.0081,0.49937191650853885
214,2024-03-09,Otros alimentos,113.24252630739797,0.0093,1.053155494658801
215,2024-03-09,Pescados y mariscos,117.41007194244604,0.0099,1.1623597122302158
216,2024-03-09,Azucar/ dulces/ chocolate/golosinas/ etc.,167.8768964369689,0.0227,3.8108055491191943
217,2024-03-09,Prendas de vestir,93.93892194449222,0.1273,11.95842476353386
218,2024-03-09,limpieza,155.99689982561517,0.01970000000000022,3.073138926564653
219,2024-03-09,Aceites/ aderezos/ grasas y manteca,80.16009314306858,0.0097,0.7775529034877653
220,2024-03-09,Bebidas alcoholicas y tabaco,125.89591371045306,0.0619,7.792957058677044
221,2024-03-09,sin TACC,101.03464465622567,0.0081,0.8183806217154278
222,2024-03-09,Bebidas no alcoholicas,107.95978345110792,0.0555,5.99176798153649
223,2024-03-09,Leche/ productos lacteos/ huevos y alimentos vegetales,92.34146598194948,0.0748,6.907141655449822
224,2024-03-09,informatica,89.25250283259328,0.0203,1.8118258075016433
225,2024-03-09,celulares y pequenos electrodomesticos,90.56807108399377,0.0338,3.061200802638989
226,2024-03-09,Carnes y derivados,96.39355629552118,0.1781,17.167692376232324
227,2024-03-09,Electricidad,100.0,0.0212,2.12
